trial_id,optimizer_config__optimizer_params,optimizer_config__optimizer,model_config__virtual_batch_size,model_config__n_layers,model_config__k,model_config__dropout_rate,model_config__block_activation,model_config__abstlay_dim_2,model_config__abstlay_dim_1,model,loss_0,loss,accuracy,auroc,model_config__transformer_head_dim,model_config__transformer_activation,model_config__shared_embedding_fraction,model_config__share_embedding_strategy,model_config__share_embedding,model_config__num_heads,model_config__num_attn_blocks,model_config__input_embed_dim,model_config__ff_hidden_multiplier,model_config__ff_dropout,model_config__embedding_initialization,model_config__embedding_dropout,model_config__embedding_bias,model_config__attn_dropout,model_config__add_norm_dropout,model_config__use_batch_norm,model_config__initialization,model_config__has_residuals,model_config__embedding_dim,model_config__dropout,model_config__deep_layers,model_config__attn_embed_dim,model_config__attn_dropouts,model_config__attention_pooling,model_config__activation,model_config__n_steps,model_config__n_shared,model_config__n_independent,model_config__n_d,model_config__n_a,model_config__mask_type,model_config__gamma,model_config__batch_norm_continuous_input
162,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.6476442813873291,0.6476442813873291,0.5593220591545105,0.6478697061538696,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,1.0,3.0,8.0,32.0,sparsemax,1.0,True
163,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.6607401967048645,0.6607401967048645,0.6271186470985413,0.5451127290725708,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,1.0,2.0,64.0,64.0,entmax,1.0,True
164,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.8632171750068665,0.8632171750068665,0.4576271176338196,0.4160400927066803,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,2.0,64.0,16.0,sparsemax,1.3,True
165,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.9284447431564331,0.9284447431564331,0.7288135886192322,0.6704260110855103,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,2.0,3.0,64.0,64.0,entmax,2.0,True
166,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.8325139284133911,0.8325139284133911,0.5593220591545105,0.5789473652839661,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,1.0,32.0,32.0,sparsemax,1.3,True
167,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.8130896091461182,0.8130896091461182,0.5423728823661804,0.4887218475341797,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,3.0,2.0,8.0,32.0,entmax,1.5,True
168,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.7780939936637878,0.7780939936637878,0.5254237055778503,0.4661654233932495,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,1.0,2.0,16.0,64.0,sparsemax,1.0,True
169,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.6899941563606262,0.6899941563606262,0.5932203531265259,0.6203007698059082,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,1.0,2.0,64.0,64.0,entmax,1.0,True
170,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.636633574962616,0.636633574962616,0.6440678238868713,0.6065163612365723,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,1.0,32.0,8.0,entmax,1.0,True
171,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.7906621694564819,0.7906621694564819,0.6440678238868713,0.5162907242774963,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,1.0,32.0,16.0,entmax,2.0,True
172,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.8164086937904358,0.8164086937904358,0.5423728823661804,0.6253132820129395,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,1.0,1.0,64.0,32.0,entmax,1.5,True
173,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.7345772981643677,0.7345772981643677,0.6101694703102112,0.6278195381164551,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,1.0,32.0,32.0,entmax,2.0,True
174,{'weight_decay': 0.01},AdamW,128.0,,,,,,,TabNetModel,0.7490493059158325,0.7490493059158325,0.5423728823661804,0.5401002764701843,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,1.0,64.0,16.0,entmax,1.0,True
175,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.7975642085075378,0.7975642085075378,0.5762711763381958,0.567669153213501,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,1.0,32.0,16.0,sparsemax,2.0,True
176,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.7011846899986267,0.7011846899986267,0.5932203531265259,0.5463659763336182,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,2.0,2.0,64.0,32.0,entmax,1.0,True
177,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.7481467127799988,0.7481467127799988,0.5932203531265259,0.43483710289001465,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,3.0,3.0,64.0,16.0,entmax,1.5,True
178,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.6703440546989441,0.6703440546989441,0.5932203531265259,0.530075192451477,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,3.0,3.0,16.0,64.0,entmax,1.3,True
179,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6503613591194153,0.6503613591194153,0.694915235042572,0.6015037298202515,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,1.0,16.0,16.0,sparsemax,1.0,True
180,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.6803081035614014,0.6803081035614014,0.508474588394165,0.5263158082962036,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,1.0,3.0,64.0,8.0,sparsemax,1.0,True
181,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.6785049438476562,0.6785049438476562,0.5593220591545105,0.5125313401222229,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,1.0,2.0,16.0,8.0,entmax,1.3,True
182,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.7870370745658875,0.7870370745658875,0.5762711763381958,0.6303257942199707,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,2.0,8.0,8.0,entmax,1.5,True
183,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.6889925599098206,0.6889925599098206,0.5932203531265259,0.5726816654205322,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,2.0,1.0,16.0,8.0,entmax,1.0,True
184,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.7599754929542542,0.7599754929542542,0.5423728823661804,0.5288220643997192,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,3.0,3.0,8.0,8.0,sparsemax,1.0,True
185,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7251074314117432,0.7251074314117432,0.6440678238868713,0.6804511547088623,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,3.0,16.0,16.0,entmax,2.0,True
186,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.9921230673789978,0.9921230673789978,0.5593220591545105,0.6566416025161743,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,2.0,3.0,32.0,8.0,sparsemax,1.3,True
187,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.7965483069419861,0.7965483069419861,0.4576271176338196,0.48370927572250366,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,3.0,1.0,8.0,64.0,sparsemax,2.0,True
188,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7397941946983337,0.7397941946983337,0.6271186470985413,0.5112782120704651,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,2.0,1.0,64.0,8.0,sparsemax,1.3,True
189,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.6317792534828186,0.6317792534828186,0.6271186470985413,0.5889724493026733,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,1.0,1.0,8.0,16.0,sparsemax,2.0,True
190,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6668336987495422,0.6668336987495422,0.5932203531265259,0.5889724493026733,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,1.0,1.0,32.0,64.0,entmax,2.0,True
191,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.6713963747024536,0.6713963747024536,0.6440678238868713,0.5802006125450134,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,1.0,64.0,8.0,entmax,1.0,True
192,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.5317160487174988,0.5317160487174988,0.7118644118309021,0.800751805305481,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,2.0,3.0,8.0,64.0,sparsemax,1.5,True
193,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,1.0309642553329468,1.0309642553329468,0.4576271176338196,0.43609023094177246,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,3.0,2.0,32.0,32.0,entmax,1.3,True
194,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,1.0003066062927246,1.0003066062927246,0.4237288236618042,0.4624060392379761,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,1.0,1.0,32.0,16.0,entmax,2.0,True
195,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.6728863716125488,0.6728863716125488,0.5932203531265259,0.5451127886772156,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,3.0,2.0,16.0,16.0,entmax,2.0,True
196,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.6784738898277283,0.6784738898277283,0.6610169410705566,0.5852131247520447,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,2.0,1.0,32.0,64.0,sparsemax,1.5,True
197,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,1.0584192276000977,1.0584192276000977,0.38983049988746643,0.6040099859237671,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,3.0,1.0,8.0,8.0,entmax,1.5,True
198,{'weight_decay': 0.01},AdamW,128.0,,,,,,,TabNetModel,0.7559916973114014,0.7559916973114014,0.5932203531265259,0.635338306427002,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,2.0,3.0,32.0,64.0,entmax,2.0,True
199,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.744205892086029,0.744205892086029,0.5762711763381958,0.5200501680374146,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,3.0,2.0,32.0,32.0,entmax,1.3,True
200,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7101801633834839,0.7101801633834839,0.5423728823661804,0.4160400927066803,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,2.0,2.0,8.0,16.0,entmax,1.3,True
201,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.6070012450218201,0.6070012450218201,0.6610169410705566,0.713032603263855,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,1.0,3.0,16.0,32.0,sparsemax,2.0,True
202,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,1.0903034210205078,1.0903034210205078,0.38983049988746643,0.543859601020813,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,2.0,1.0,8.0,32.0,entmax,1.5,True
203,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.8530341386795044,0.8530341386795044,0.6610169410705566,0.6879699230194092,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,2.0,64.0,16.0,sparsemax,1.5,True
204,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.8405290842056274,0.8405290842056274,0.508474588394165,0.4799498915672302,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,3.0,2.0,64.0,16.0,entmax,2.0,True
205,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.5983123779296875,0.5983123779296875,0.6610169410705566,0.6528822183609009,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,1.0,2.0,8.0,16.0,sparsemax,1.3,True
206,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.7983713150024414,0.7983713150024414,0.5423728823661804,0.4674185514450073,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,1.0,3.0,8.0,16.0,entmax,1.5,True
207,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,1.0353960990905762,1.0353960990905762,0.5593220591545105,0.518796980381012,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,3.0,1.0,64.0,8.0,entmax,2.0,True
208,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6499917507171631,0.6499917507171631,0.6271186470985413,0.6566416025161743,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,3.0,16.0,16.0,entmax,1.3,True
209,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.7214255332946777,0.7214255332946777,0.6101694703102112,0.5501253604888916,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,1.0,32.0,8.0,sparsemax,1.0,True
210,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.5993178486824036,0.5993178486824036,0.694915235042572,0.756892204284668,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,2.0,8.0,16.0,sparsemax,1.0,True
211,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.6444535851478577,0.6444535851478577,0.5932203531265259,0.602756917476654,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,3.0,2.0,64.0,64.0,entmax,1.0,True
212,{'weight_decay': 0.01},AdamW,128.0,,,,,,,TabNetModel,0.6616538763046265,0.6616538763046265,0.49152541160583496,0.4862155318260193,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,2.0,2.0,8.0,8.0,entmax,1.5,True
213,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.6958270072937012,0.6958270072937012,0.508474588394165,0.7243107557296753,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,3.0,16.0,32.0,sparsemax,1.5,True
214,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.6428253650665283,0.6428253650665283,0.6610169410705566,0.6002506613731384,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,1.0,32.0,16.0,entmax,1.3,True
215,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.8084936141967773,0.8084936141967773,0.5254237055778503,0.5526316165924072,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,2.0,64.0,8.0,sparsemax,1.5,True
216,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.6981245875358582,0.6981245875358582,0.6271186470985413,0.6691729426383972,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,2.0,2.0,8.0,16.0,sparsemax,1.5,True
217,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7105881571769714,0.7105881571769714,0.5593220591545105,0.553884744644165,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,1.0,1.0,16.0,16.0,sparsemax,1.3,True
218,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.7535931468009949,0.7535931468009949,0.5762711763381958,0.5852131247520447,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,1.0,1.0,16.0,32.0,sparsemax,2.0,True
219,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6739726066589355,0.6739726066589355,0.6610169410705566,0.4849624037742615,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,1.0,3.0,16.0,32.0,entmax,1.0,True
220,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.7798516750335693,0.7798516750335693,0.5762711763381958,0.5689222812652588,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,2.0,3.0,32.0,16.0,entmax,1.5,True
221,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.6463250517845154,0.6463250517845154,0.6610169410705566,0.5989974737167358,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,2.0,64.0,8.0,entmax,1.3,True
222,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.5878082513809204,0.5878082513809204,0.6779661178588867,0.689223051071167,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,2.0,3.0,32.0,8.0,entmax,1.0,True
223,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.783033549785614,0.783033549785614,0.6610169410705566,0.5964912176132202,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,2.0,1.0,64.0,32.0,entmax,1.5,True
224,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.6532109379768372,0.6532109379768372,0.6101694703102112,0.5501253604888916,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,2.0,8.0,16.0,sparsemax,1.0,True
225,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,0.8224426507949829,0.8224426507949829,0.5593220591545105,0.4974937438964844,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,1.0,2.0,16.0,64.0,sparsemax,2.0,True
226,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.6244185566902161,0.6244185566902161,0.5423728823661804,0.615288257598877,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,3.0,32.0,8.0,entmax,1.3,True
227,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.8117597103118896,0.8117597103118896,0.5932203531265259,0.4523809254169464,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,1.0,1.0,64.0,16.0,sparsemax,1.5,True
228,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.7912432551383972,0.7912432551383972,0.4237288236618042,0.5037593841552734,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,2.0,1.0,32.0,16.0,sparsemax,1.5,True
229,{'weight_decay': 0.01},AdamW,512.0,,,,,,,TabNetModel,1.0210130214691162,1.0210130214691162,0.5762711763381958,0.5426064729690552,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,3.0,3.0,16.0,16.0,entmax,1.5,True
230,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,1.2307677268981934,1.2307677268981934,0.35593220591545105,0.6566416025161743,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,1.0,2.0,8.0,64.0,sparsemax,2.0,True
231,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7267217636108398,0.7267217636108398,0.49152541160583496,0.3696741759777069,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,1.0,1.0,8.0,32.0,entmax,1.0,True
232,{'weight_decay': 0.001},Adam,128.0,,,,,,,TabNetModel,0.6817927956581116,0.6817927956581116,0.5593220591545105,0.6428571939468384,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,3.0,2.0,64.0,64.0,entmax,1.5,True
233,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,1.4237226247787476,1.4237226247787476,0.6440678238868713,0.4498746693134308,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,2.0,3.0,8.0,32.0,entmax,2.0,True
234,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.7585618495941162,0.7585618495941162,0.6101694703102112,0.615288257598877,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,3.0,1.0,16.0,16.0,entmax,1.5,True
235,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.6331753730773926,0.6331753730773926,0.7118644118309021,0.6328320503234863,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,1.0,1.0,32.0,8.0,sparsemax,1.0,True
236,{'weight_decay': 0.001},Adam,256.0,,,,,,,TabNetModel,0.6703786253929138,0.6703786253929138,0.5593220591545105,0.5050125122070312,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,1.0,8.0,16.0,entmax,1.3,True
237,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.6492746472358704,0.6492746472358704,0.6440678238868713,0.5551378726959229,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,3.0,2.0,8.0,32.0,entmax,2.0,True
238,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6964170932769775,0.6964170932769775,0.5932203531265259,0.6065162420272827,,,,,,,,,,,,0.1,,,,,,,,,,,,,,10.0,1.0,1.0,8.0,8.0,entmax,2.0,True
239,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.7848452925682068,0.7848452925682068,0.6101694703102112,0.5150375366210938,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,3.0,1.0,16.0,16.0,sparsemax,1.0,True
240,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.708778977394104,0.708778977394104,0.5254237055778503,0.42230576276779175,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,2.0,2.0,8.0,8.0,entmax,1.3,True
241,{'weight_decay': 0.01},Adam,256.0,,,,,,,TabNetModel,0.7109456658363342,0.7109456658363342,0.5423728823661804,0.5325814485549927,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,1.0,3.0,8.0,8.0,entmax,1.0,True
242,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,1.027536153793335,1.027536153793335,0.6440678238868713,0.567669153213501,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,1.0,1.0,16.0,16.0,sparsemax,1.5,True
243,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.6644538640975952,0.6644538640975952,0.6779661178588867,0.5651628971099854,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,2.0,1.0,16.0,8.0,entmax,1.0,True
244,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.6049202084541321,0.6049202084541321,0.6779661178588867,0.6879699230194092,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,3.0,8.0,8.0,entmax,1.0,True
245,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.7329915165901184,0.7329915165901184,0.6271186470985413,0.6140351295471191,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,1.0,64.0,8.0,sparsemax,1.3,True
246,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.6910646557807922,0.6910646557807922,0.5762711763381958,0.5739348530769348,,,,,,,,,,,,0.1,,,,,,,,,,,,,,5.0,1.0,2.0,32.0,32.0,entmax,1.0,True
247,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.6517797708511353,0.6517797708511353,0.6779661178588867,0.6303257942199707,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,1.0,2.0,32.0,32.0,sparsemax,1.0,True
248,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.6279212832450867,0.6279212832450867,0.6271186470985413,0.7493734359741211,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,3.0,2.0,32.0,64.0,sparsemax,1.0,True
249,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.5768446922302246,0.5768446922302246,0.694915235042572,0.699248194694519,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,3.0,64.0,16.0,entmax,1.0,True
250,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.8647333979606628,0.8647333979606628,0.6440678238868713,0.5225564241409302,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,3.0,64.0,8.0,sparsemax,1.3,True
251,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.7373946309089661,0.7373946309089661,0.5254237055778503,0.553884744644165,,,,,,,,,,,,0.1,,,,,,,,,,,,,,3.0,1.0,3.0,8.0,32.0,sparsemax,1.0,True
252,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.7093154191970825,0.7093154191970825,0.5423728823661804,0.567669153213501,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,2.0,1.0,8.0,64.0,entmax,1.0,True
253,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.5997833013534546,0.5997833013534546,0.7457627058029175,0.7105262875556946,,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,1.0,64.0,8.0,entmax,2.0,True
254,{'weight_decay': 0.01},AdamW,256.0,,,,,,,TabNetModel,0.9815079569816589,0.9815079569816589,0.6440678238868713,0.6015037298202515,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,2.0,1.0,16.0,64.0,sparsemax,1.5,True
255,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.8609201312065125,0.8609201312065125,0.49152541160583496,0.5689222812652588,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,3.0,1.0,16.0,64.0,sparsemax,1.0,True
256,{'weight_decay': 0.001},AdamW,512.0,,,,,,,TabNetModel,0.7119839191436768,0.7119839191436768,0.6101694703102112,0.640350878238678,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,1.0,3.0,64.0,32.0,sparsemax,1.5,True
257,{'weight_decay': 0.001},AdamW,256.0,,,,,,,TabNetModel,0.8367146253585815,0.8367146253585815,0.5423728823661804,0.5864661335945129,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,2.0,3.0,8.0,64.0,sparsemax,1.0,True
258,{'weight_decay': 0.001},AdamW,128.0,,,,,,,TabNetModel,0.710041344165802,0.710041344165802,0.5762711763381958,0.591478705406189,,,,,,,,,,,,0.2,,,,,,,,,,,,,,5.0,2.0,3.0,64.0,8.0,sparsemax,1.3,True
259,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.7618143558502197,0.7618143558502197,0.5593220591545105,0.5375939607620239,,,,,,,,,,,,0.2,,,,,,,,,,,,,,10.0,3.0,1.0,16.0,16.0,entmax,1.3,True
260,{'weight_decay': 0.01},Adam,512.0,,,,,,,TabNetModel,0.7249609231948853,0.7249609231948853,0.4576271176338196,0.49498745799064636,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,2.0,3.0,8.0,32.0,entmax,1.5,True
261,{'weight_decay': 0.01},Adam,128.0,,,,,,,TabNetModel,0.6585583686828613,0.6585583686828613,0.6101694703102112,0.6240601539611816,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,2.0,2.0,8.0,16.0,entmax,1.3,True
262,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.8113253712654114,0.8113253712654114,0.6610169410705566,0.5288220643997192,,,,,,,,,,,,0.0,,,,,,,,,,,,,,10.0,1.0,2.0,16.0,8.0,entmax,1.3,True
263,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.6946617960929871,0.6946617960929871,0.5932203531265259,0.5363408327102661,,,,,,,,,,,,0.2,,,,,,,,,,,,,,7.0,1.0,3.0,64.0,8.0,entmax,1.0,True
264,{'weight_decay': 0.001},Adam,512.0,,,,,,,TabNetModel,0.6084500551223755,0.6084500551223755,0.694915235042572,0.6704260110855103,,,,,,,,,,,,0.1,,,,,,,,,,,,,,7.0,1.0,2.0,64.0,8.0,entmax,1.3,True
